dataset,recording,location,id,width,TPlat,PAassym,fr,frLog,ratio10ms,ratio10msLog,amp,PTratio,RepSlope,RecSlope,Duration,BurstRatio,BurstRatioLog,DistFromGCtop,DistFromGCbot,ClusterDG,DistanceDG,ClusterCA13,DistanceCA13
5,8,CA3,307,0.29,0.63333333,0.23524739,3.1213588,0.49434369,0.25252525,-0.59769519,0.28057089,0.21440634,0.02473436,-0.00251503,0.8,13.42692585,1.12797659,13,,,0,2,0.912407887124462
5,9,CA1,155,0.32333333,0.46666667,1.00158727,8.26057173,0.91701011,0.50342953,-0.29806131,0.47305164,0.48455122,0.01898818,-0.00769671,0.7,13.23629903,1.12176657,-85,,,0,2,9.22191946889087
5,9,CA3,139,0.20333333,0.3,1.05620503,24.24095326,1.38454969,0.15236245,-0.81712204,0.28825104,0.54759425,0.04560493,-0.0069488,0.46666667,0.41729699,-0.37955475,16,,,0,3,5.24656515930063
5,9,CA3,140,0.49333333,1,0.79115242,1.05554191,0.02347548,0.06950673,-1.15797316,0.34902215,0.20538349,0.00829223,-0.00252144,1.26666667,1.22249389,0.0872467,7,,,0,2,20.9379713484222
5,10,CA1,257,0.22,0.46666667,0.84480554,1.48079254,0.17049422,0.03017241,-1.52038994,0.23990873,0.28818169,0.03201316,-0.00262103,0.63333333,0.16835017,-0.77378644,-57,85,,0,1,3.03677047077457
5,10,CA1,258,0.24,0.33333333,0.9606297,3.59581093,0.55579685,0.01444575,-1.84025976,0.32248223,0.2544767,0.06279554,-0.00149036,0.56666667,0.38167939,-0.41830129,-60,88,,0,1,2.4634811227215
5,10,DG,213,0.16333333,0.26666667,1.01585782,2.94805582,0.4695357,0.02083333,-1.68124124,0.65631223,0.62110537,0.11985546,-0.01540233,0.63333333,0.08090615,-1.09201847,28,0,2,9.47720655046812,,0
5,10,DG,217,0.34333333,0.63333333,-0.77328783,4.19590846,0.622826,0.01008319,-1.99640221,0.26675934,0.04463657,0.02283147,-0.00187252,0.86666667,0.08912656,-1.04999286,27,1,4,8.02281744540632,,0
5,10,DG,218,0.11,0.16666667,0.30220324,9.53682859,0.97940398,0.08306532,-1.08058025,0.60451233,0.60815406,0.13651054,-0.01522288,0.26666667,0.22992911,-0.63840605,26,2,2,8.96373213735596,,0
5,10,DG,220,0.2,0.43333333,1.03810918,0.71672714,-0.14464615,0.00148588,-2.82801506,0.57988018,0.44079423,0.08073464,-0.01103586,0.73333333,0.09784736,-1.0094509,23,5,2,15.6406271069356,,0
5,10,DG,221,0.26,0.33333333,0.89761186,3.89940786,0.59099866,0.28746261,-0.54141864,0.35083306,0.32124287,0.05117973,-0.00275085,0.56666667,14.59459459,1.16419204,23,5,3,3.22478459540047,,0
5,10,DG,228,0.24333333,0.3,0.12361367,1.28110484,0.10758467,0.28748964,-0.5413778,0.22802234,0.20879334,0.03561343,-0.00128392,0.53333333,23.36448598,1.36855623,19,9,3,5.45502606265932,,0
5,10,DG,230,0.30666667,0.3,1.03104568,5.35724359,0.72894139,0.14720411,-0.83208006,0.33374798,0.65259475,0.03684977,-0.00733289,0.6,4.41481481,0.64491249,15,13,3,7.36143856403424,,0
5,10,DG,232,0.3,0.56666667,0.05466103,3.92092167,0.59338817,0.16693767,-0.77744565,0.22811782,0.21023992,0.02216992,-0.00141618,0.76666667,4.61060678,0.66375809,15,13,3,2.84036108150581,,0
5,10,DG,234,0.25,0.36666667,0.99632818,0.84491219,-0.07318842,0.17735849,-0.75114802,0.28078631,0.30784413,0.04005685,-0.00293038,0.56666667,46.26865672,1.66528689,11,17,3,2.96231208114297,,0
5,10,DG,236,0.51333333,0.8,1.0647074,13.6511518,1.1351693,0.09326104,-1.03029976,0.26498798,0.15366752,0.01457329,-0.00076957,1.2,0.54412437,-0.26430182,10,18,3,21.6844042000244,,0
5,10,DG,348,0.22333333,0.43333333,1.01484168,0.28684074,-0.54235917,0.00746269,-2.1271048,0.3471342,0.33829251,0.04785775,-0.00469337,0.66666667,0.29154519,-0.53529412,26,2,4,7.28883210464446,,0
5,10,DG,351,0.23333333,0.5,0.31299236,22.05274203,1.3434626,0.03169504,-1.49900873,0.27589524,0.26506686,0.03205432,-0.00321857,0.66666667,0.09215239,-1.03549341,14,14,4,1.72355265538716,,0
5,10,DG,352,0.33,0.53333333,1.02228308,8.07191194,0.90697642,0.04494824,-1.34728733,0.2901721,0.44762582,0.01636857,-0.0047321,0.9,0.21264115,-0.67235269,8,20,4,2.61856040535158,,0
5,11,CA1,419,0.21,0.4,1.07591593,1.11990988,0.04918308,0.02818372,-1.55000174,0.45654839,0.34398356,0.06868438,-0.00618743,0.7,0.82781457,-0.08206693,,,,0,1,3.5666929408622
5,11,CA1,420,0.20333333,0.43333333,1.0186286,1.04056668,0.01726992,0.00967352,-2.01441552,0.48001766,0.26943555,0.0703453,-0.00556447,0.63333333,0.79787234,-0.09806659,,,,0,1,4.36565809829003
5,11,CA1,430,0.21666667,0.4,1.03453064,0.8948962,-0.04822734,0.01070336,-1.97047971,0.4585247,0.38781294,0.06850494,-0.00671075,0.8,0.17006803,-0.76937733,,,,0,1,3.80632893410461
5,12,CA1,369,0.16666667,0.43333333,0.09571588,10.09093697,1.00393149,0.04008558,-1.39701187,0.50823188,0.22764668,0.0830608,-0.00539655,0.56666667,0.19129816,-0.71828921,-58,90,,0,3,4.61098447250173
5,12,DG,218,0.14666667,0.23333333,0.78382885,0.94824747,-0.02307831,0.10872483,-0.96367125,0.45575058,0.37465629,0.08998535,-0.00825205,0.36666667,0.59259259,-0.22724378,30,2,2,2.62622225196316,,0
5,12,DG,221,0.13666667,0.23333333,0.77457833,3.15172762,0.49854868,0.11972593,-0.92181179,0.54585767,0.53995061,0.11328285,-0.01293964,0.33333333,1.02447353,0.01050074,28,4,2,3.17651902655664,,0
5,12,DG,224,0.23666667,0.33333333,0.89376378,2.093012,0.32077172,0.30701754,-0.51283681,0.29742068,0.30588725,0.04533402,-0.00280869,0.53333333,8.29655781,0.91889794,25,7,3,3.20327961629672,,0
5,12,DG,231,0.18333333,0.26666667,-0.07733599,0.31548813,-0.50101697,0.22101449,-0.65557925,0.33817849,0.29163119,0.05551728,-0.0048678,0.4,16.66666667,1.22184875,17,15,3,9.56942566133914,,0
5,12,DG,234,0.21,0.33333333,1.11529028,0.41925755,-0.37751911,0.20980926,-0.67817534,0.26692566,0.62757528,0.04782125,-0.00709309,0.6,34.09090909,1.53263858,19,13,3,7.58445801260603,,0
5,12,DG,235,0.30666667,0.4,1.00080836,3.78263303,0.57779421,0.21293233,-0.67175839,0.3120034,0.36563948,0.03732622,-0.00346074,0.7,7.9388201,0.89975596,13,19,3,1.40988693752124,,0
5,12,DG,238,0.17,0.26666667,0.65756923,12.13448614,1.08402139,0.0335206,-1.47468823,0.39870816,0.58284551,0.07155843,-0.01010462,0.4,0.25886222,-0.58693132,11,21,2,1.47316068016598,,0
5,12,DG,239,0.21666667,0.43333333,1.08058059,7.44975399,0.87214193,0.0161931,-1.79067014,0.31272519,0.35807991,0.04277398,-0.00455341,0.66666667,0.15857284,-0.79977118,13,19,4,0.904073339547786,,0
5,12,DG,240,0.23666667,0.46666667,1.08994746,0.55216691,-0.25792962,0.00413223,-2.38381537,0.4094846,0.36945722,0.05088176,-0.00605871,0.7,0.58309038,-0.23426412,10,22,4,6.79609106238969,,0
5,12,DG,244,0.45,0.66666667,1.22785056,3.08756468,0.48961606,0.00555776,-2.25510013,0.28594476,0.45776665,0.01279871,-0.00438457,0.83333333,0.09972078,-1.00121433,7,25,4,9.3973549565114,,0
5,12,DG,245,0.31333333,0.46666667,1.04137778,9.60105067,0.98231876,0.0027047,-2.56788149,0.35071349,2.06536055,0.0153587,-0.01694705,0.7,0.04248991,-1.3717142,7,25,2,80.0607143252572,,0
5,12,DG,361,0.23333333,0.5,0.02202514,15.91154023,1.20171222,0.00642811,-2.19191655,0.26936364,0.260647,0.02854532,-0.00303912,0.63333333,0.0481253,-1.31762654,17,15,4,2.90036277073562,,0
5,12,DG,363,0.33666667,0.5,1.12231958,0.33153244,-0.47947397,0.1862069,-0.73000424,0.20887615,0.49305543,0.0145855,-0.00373671,0.8,25,1.39794001,14,18,3,4.63888800481225,,0
5,12,DG,367,0.21333333,0.5,0.20843354,2.61551924,0.41755792,0.11446046,-0.9413445,0.30970719,0.26728797,0.03699064,-0.00361574,0.63333333,3.93096836,0.59449955,12,20,3,1.83069535074922,,0
5,13,CA1,176,0.11,0.26666667,0.30846235,1.88436947,0.27516606,0.10128806,-0.99444176,0.76310819,0.39283556,0.14019871,-0.01889439,0.43333333,0.28634361,-0.5431125,-30,,,0,3,19.0454314281095
5,13,CA3,164,0.23333333,0.36666667,1.06678998,19.24172258,1.28424395,0.04969086,-1.30372346,0.35105878,0.49292228,0.05048339,-0.00649951,0.6,0.16658124,-0.77837391,24,,,0,1,2.52996396630562
5,13,CA3,165,0.40333333,0.43333333,0.67181951,2.22991774,0.34828884,0.13049926,-0.88439196,0.41411051,0.73666656,0.01963723,-0.00248297,1.03333333,0.74868979,-0.12569809,24,,,0,2,9.80712150228354
5,13,CA3,166,0.48666667,0.43333333,1.00641704,0.99707455,-0.00127237,0.09513274,-1.02166998,0.41671041,1.12594068,0.02484984,-0.00539074,0.83333333,0.44025157,-0.35629908,24,,,0,2,21.3357409014221
5,13,CA3,167,0.19666667,0.5,1.03802466,18.88868871,1.27620181,0.08735456,-1.05871444,0.52222967,0.2850818,0.08374176,-0.00623287,0.8,0.25583923,-0.59203286,22,,,0,1,5.34862998743544
5,13,CA3,168,0.21666667,0.33333333,1.02945995,1.71071333,0.23317724,0.06710098,-1.17327116,0.42927319,0.27656454,0.05257174,-0.00214158,0.63333333,0.44549266,-0.35115944,20,,,0,1,3.15598637937644
5,13,CA3,171,0.22333333,0.26666667,1.02541316,29.06426867,1.4633594,0.13545062,-0.86821901,0.39006606,0.63410336,0.06377476,-0.00938968,0.53333333,0.1266935,-0.89724565,15,,,0,3,3.94939772761939
5,13,CA3,172,0.31333333,0.43333333,0.95488852,15.2372116,1.1829055,0.01208569,-1.91772872,0.38184708,0.54461187,0.0494494,-0.00749217,0.93333333,0.05889282,-1.22993769,14,,,0,1,4.09514407620635
5,13,CA3,173,0.15666667,0.2,0.80575007,32.53852246,1.51239783,0.23670402,-0.62579437,0.41472879,0.59801078,0.08504078,-0.01043807,0.33333333,0.3388355,-0.4700111,13,,,0,3,2.68578827519617
5,13,CA3,242,0.25,0.43333333,1.04409993,0.85553635,-0.06776153,0.00391645,-2.40710751,0.31338093,0.39985406,0.04078232,-0.00458979,0.83333333,0.08210181,-1.08564729,14,,,0,1,4.48820085909282
5,13,CA3,270,0.34666667,0.46666667,0.93153876,0.30951471,-0.50931871,0.06909091,-1.16057909,0.29893017,0.69655019,0.03118786,-0.00777222,0.9,1.17647059,0.07058107,13,,,0,2,8.30184414222786
6,1,CA1,149,0.19,0.3,1.01440883,1.17011228,0.06822754,0.00507614,-2.29446623,0.46527761,0.28045624,0.08755648,-0.00040262,0.6,0.12345679,-0.90848502,-55,73,,0,1,7.26222813758482
6,1,CA1,150,0.14,0.2,0.85898942,14.4611457,1.1602027,0.0315854,-1.50051357,0.58724576,0.4559516,0.12837757,-0.01194711,0.36666667,0.07329155,-1.1349461,-56,74,,0,3,7.04398617114617
6,1,CA1,246,0.17333333,0.36666667,1.00280809,2.17926023,0.33830909,0.02721088,-1.56525734,0.26996753,0.28980771,0.05050844,-0.00374975,0.56666667,0.23980815,-0.62013605,-49,67,,0,1,3.03393316417172
6,1,DG,132,0.14,0.23333333,0.02328102,0.67413293,-0.17125446,0.12990196,-0.88638429,0.60572731,0.23199514,0.11942174,-0.00830249,0.36666667,11.39705882,1.05679279,19,-1,2,10.0279732012482,,0
6,1,DG,135,0.3,0.56666667,1.04435241,0.29447434,-0.53095254,0.34358974,-0.46395981,0.39818764,0.40418592,0.03548171,-0.00588063,0.86666667,7.30593607,0.86367587,18,0,3,3.13035755216889,,0
6,1,DG,138,0.13333333,0.2,0.086941,37.13373025,1.56976858,0.19117179,-0.7185762,0.7505644,0.40254462,0.1592671,-0.01318247,0.3,0.28304513,-0.54814431,15,3,2,16.8316333351077,,0
6,2,CA1,149,0.16,0.23333333,0.94304132,8.83978189,0.94644155,0.0786079,-1.1045338,0.43753466,0.39314422,0.08591993,-0.00760147,0.43333333,0.37878788,-0.42160393,-56,72,,0,3,0.426780953066527
6,2,CA1,154,0.13333333,0.2,0.75468534,16.69853087,1.22267826,0.04813709,-1.31752019,0.68773603,0.47180423,0.14970604,-0.01469595,0.33333333,0.08782687,-1.05637262,-60,76,,0,3,13.5758819898285
6,2,CA1,242,0.15333333,0.23333333,0.82917786,7.02014637,0.84634617,0.05419136,-1.26606992,0.29204315,0.38786131,0.05748873,-0.00520698,0.4,0.40369089,-0.39395105,-54,70,,0,3,3.64184831560303
6,2,DG,121,0.26666667,0.53333333,1.08327842,3.20247762,0.5054861,0.1609375,-0.79334275,0.33848214,0.36930755,0.03987231,-0.00442294,0.86666667,1.97233607,0.29498092,24,-8,3,1.03748392093536,,0
6,2,DG,127,0.12666667,0.2,0.1555687,13.67303239,1.13586484,0.12858642,-0.89080488,0.7105583,0.43950218,0.15155606,-0.01650612,0.3,0.40735423,-0.39002777,15,1,2,14.704645820357,,0
6,2,DG,135,0.11666667,0.23333333,0.52848494,5.32484566,0.72630702,0.0352364,-1.45300852,0.50754279,0.24845317,0.10821273,-0.0053677,0.3,0.06573758,-1.18218632,7,9,2,5.42141551947827,,0
6,2,DG,139,0.17666667,0.26666667,0.87448436,0.68121607,-0.16671512,0.18342152,-0.73654972,0.37332159,0.29182112,0.07170179,-0.00131954,0.43333333,8.33333333,0.92081875,4,12,3,8.39551043658335,,0
6,3,Oriens,90,0.31,0.6,1.06242335,1.22842076,0.08934715,0.09406393,-1.02657689,0.36759534,0.44260767,0.02593547,-0.00455341,0.9,0.33316881,-0.47733567,-111,,,0,2,4.5872872110168
6,3,Oriens,91,0.13333333,0.2,0.72918808,15.71236474,1.19624155,0.13753878,-0.86157483,0.7044059,0.5356679,0.13980354,-0.01801016,0.26666667,1.16135158,0.06496371,-112,,,0,3,14.9454013068864
6,3,Oriens,94,0.29,0.3,-2.27545071,7.2329293,0.85931422,0.00915083,-2.03853934,0.55617321,0.17833978,0.10574877,-0.00197605,0.36666667,0.07540937,-1.12257472,-115,,,0,1,32.3534946813531
6,3,Oriens,96,0.12333333,0.3,0.15909843,10.56758157,1.02397561,0.01126531,-1.948257,0.76270032,0.26290566,0.13311636,-0.01053728,0.4,0.04288804,-1.36766376,-118,,,0,3,16.2185268021174
6,3,CA1,86,0.18,0.2,1.04311681,6.82986135,0.83441189,0.16530901,-0.78170347,0.40823567,0.54946017,0.08524729,-0.00885708,0.43333333,0.73637703,-0.13289977,-54,,,0,3,0.615948110041853
6,3,CA1,88,0.19666667,0.43333333,1.10197008,1.28553159,0.10908275,0.06457243,-1.1899529,0.52106887,0.31699115,0.07504965,-0.00616205,0.63333333,6.25,0.79588002,-63,,,0,3,5.42017312463819
6,3,CA1,89,0.16666667,0.4,0.9372775,23.2134819,1.36574029,0.30484566,-0.51591998,0.37644398,0.34587201,0.06151843,-0.00535811,0.73333333,1.22118581,0.08678175,-66,,,0,3,5.42343961249129
6,3,CA1,141,0.15,0.23333333,1.05485988,4.42118525,0.64553871,0.09138282,-1.03913546,0.28938964,0.40105814,0.05414844,-0.00445811,0.6,0.56119981,-0.25088249,-48,,,0,3,4.62988336160707
6,3,molDG,140,0.26666667,0.53333333,0.94368118,3.50156581,0.54426229,0.05447845,-1.26377527,0.41674888,0.46643412,0.04913606,-0.00680108,1.06666667,0.1508717,-0.82139221,-21,,4,4.30386600141349,,0
6,3,DG,59,0.17333333,0.26666667,0.99963778,0.88774459,-0.05171197,0.16895604,-0.77222627,0.43103015,0.40769854,0.07897019,-0.00599853,0.73333333,1.34383689,0.12834656,7,,2,5.31000638281272,,0
6,4,Oriens,57,0.15,0.23333333,1.03171098,17.55636407,1.24443458,0.18691895,-0.72834667,0.45902944,0.63880968,0.09800613,-0.01153838,0.5,0.15694427,-0.80425452,-102,,,0,3,2.65401751718142
6,4,Oriens,97,0.16333333,0.6,0.45219219,5.9854276,0.77709518,0.04149059,-1.38205041,0.53526348,0.15353625,0.09240018,-0.00321811,0.76666667,0.74119827,-0.1300656,-102,,,0,1,6.57821528080893
6,4,CA1,43,0.27,0.6,-0.06416636,5.57574343,0.74630278,0.18258717,-0.73852975,0.22956571,0.21513329,0.02606632,-0.00199476,0.76666667,1.93271296,0.28616736,-24,,,0,2,1.92907399489154
6,4,CA1,55,0.2,0.43333333,0.96455801,4.84501854,0.68529544,0.32342449,-0.49022709,0.43176651,0.41223213,0.05777444,-0.00700175,0.56666667,8.86287625,0.94757469,-55,,,0,3,4.34283717518873
6,4,molDG,95,0.29333333,0.53333333,1.04946768,6.95436085,0.84225722,0.04033725,-1.39429376,0.32776129,0.43343124,0.03306428,-0.0043844,0.86666667,0.1080789,-0.96625909,-9,,4,0.943960733113055,,0
6,4,DG,35,0.43666667,0.46666667,1.03865206,14.24075277,1.15353295,0.0703611,-1.15266741,0.34804416,0.52858609,0.00845384,-0.00329102,0.73333333,1.49443809,0.17447793,12,,4,9.0216490185146,,0
6,5,Oriens,87,0.17,0.66666667,1.11745584,4.537334,0.65680075,0.13268346,-0.87718323,0.53760439,0.24327087,0.08412822,-0.00530023,0.83333333,0.22182786,-0.65398391,-113,137,,0,1,7.22800399669316
6,5,Oriens,88,0.16666667,0.16666667,-2.62987661,0.25978807,-0.58538079,0.3492823,-0.45682343,0.15463823,-0.2894451,0.03240971,0.00724807,0.26666667,31.52173913,1.49861017,-111,135,,0,2,45.2433339245765
6,5,DG,51,0.55,0.63333333,1.04688156,30.76179989,1.48801174,0.01070752,-1.97031099,0.33976388,0.35760054,0.01008227,-0.00404609,1.03333333,0.00632961,-2.19862326,23,1,4,19.0540605871144,,0
6,5,DG,55,0.4,0.5,0.95264804,5.03542608,0.70203622,0.27500526,-0.56065899,0.30555445,0.38793901,0.01835456,-0.00244713,0.9,11.07533806,1.04435699,16,8,3,4.32762666857376,,0
6,5,DG,59,0.20333333,0.46666667,1.08663023,0.43747585,-0.35904591,0.08845209,-1.05329191,0.28044179,0.23054107,0.04403222,-0.00279257,0.7,17.64705882,1.24667233,14,10,3,2.6466845895202,,0
6,5,DG,60,0.28,0.4,0.99890119,0.71163476,-0.14774285,0.11450382,-0.94118004,0.24252623,0.61424619,0.01664978,-0.00597909,0.76666667,19.23076923,1.28399666,12,12,3,4.74572401298272,,0
6,5,DG,63,0.36,0.6,1.00620031,0.66539931,-0.17691766,0.10623557,-0.97373006,0.29480287,0.43383285,0.01525916,-0.00457594,1,18.75,1.27300127,12,12,3,4.23032369662496,,0
6,5,DG,64,0.15666667,0.23333333,-0.27328891,0.31898897,-0.49622433,0.1124031,-0.94922171,0.27376348,0.14107019,0.05387485,0.00012055,0.36666667,15.625,1.19382003,12,12,3,13.5468182452069,,0
6,5,DG,66,0.31666667,0.76666667,0.64123392,30.46014208,1.48373192,0.14500313,-0.83862262,0.26227283,0.32459128,0.01878729,-0.00244852,0.9,0.13549569,-0.86807452,11,13,4,7.42110298025668,,0
6,5,DG,67,0.14666667,0.23333333,0.14860594,0.5480362,-0.26119076,0.11600928,-0.93550727,0.32543856,0.20905975,0.06440157,-0.00177891,0.36666667,0.29126214,-0.53571597,5,19,2,11.5330614621712,,0
6,5,DG,68,0.18333333,0.26666667,1.03817225,19.45490134,1.28902903,0.21316575,-0.67128258,0.26433891,0.44552615,0.04569417,-0.00466227,0.46666667,0.70611292,-0.15112584,5,19,2,7.54083080700357,,0
6,5,DG,72,0.15,0.26666667,-1.01212835,0.79102183,-0.10181153,0.00925926,-2.03342376,0.2202384,-0.00785011,0.04266291,0.00079058,0.36666667,0.54347826,-0.26481782,2,22,4,19.752626950815,,0
6,5,DG,117,0.16666667,0.26666667,0.79013598,8.8813687,0.9484799,0.03053071,-1.5152631,0.30466244,0.21286689,0.05653534,-0.00141693,0.43333333,0.21227956,-0.67309183,17,7,4,7.36029096970303,,0
6,6,Oriens,57,0.17333333,0.7,1.08034289,4.81825742,0.68289,0.12557182,-0.90110781,0.52608484,0.2285877,0.08127993,-0.00488496,0.9,0.20169423,-0.69530652,-109,133,,0,1,7.26912888337135
6,6,Oriens,58,0.31,0.83333333,-0.60071218,2.69280174,0.43020438,0.35981886,-0.44391608,0.23567773,0.34619346,0.01694146,-0.00241771,0.96666667,8.3011583,0.9191387,-107,131,,0,2,5.82966806199316
6,6,CA1,47,0.32666667,0.63333333,0.67899364,0.85904823,-0.06598245,0.13888889,-0.8573325,0.24747373,0.47410813,0.01054893,-0.00422071,0.76666667,2.27272727,0.35654732,-55,79,,0,2,2.77162114635911
6,6,CA1,54,0.24666667,0.46666667,1.20502424,9.38678891,0.97251705,0.20070423,-0.69744348,0.38978258,0.10497288,0.06716172,0.00029266,0.66666667,0.34743829,-0.45912232,-66,90,,0,1,5.41892579623574
6,6,CA1,91,0.33666667,0.63333333,0.87652194,0.80611133,-0.09360498,0.0522696,-1.28175081,0.17466253,0.46684194,0.00728713,-0.00280606,0.8,0.68493151,-0.16435286,-55,79,,0,2,5.63090282620986
6,6,molDG,44,0.14666667,0.23333333,0.47901258,0.41756763,-0.37927317,0.19466667,-0.71070841,0.68580604,0.35694358,0.13249737,-0.01002096,0.36666667,12.5,1.09691001,-25,49,2,13.1590493870849,,0
6,6,DG,29,0.29333333,0.36666667,1.00722337,5.0962289,0.70724893,0.00503282,-2.29818836,0.3906689,0.2293555,0.06170067,-0.00306304,0.8,0.13632491,-0.86542479,23,1,4,3.56304830063058,,0
6,6,DG,31,0.32666667,0.43333333,1.0337882,0.80460898,-0.09441512,0.21388889,-0.66981178,0.31998044,0.39212027,0.02603288,-0.00331542,0.73333333,44.23076923,1.64572449,16,8,3,1.96185038265693,,0
6,6,DG,32,0.27,0.53333333,1.03748679,0.46083243,-0.33645697,0.18918919,-0.72310368,0.32995033,0.37669194,0.02881656,-0.00507731,0.73333333,15,1.17609126,12,12,3,1.3867750465195,,0
6,6,DG,35,0.12,0.16666667,0.43866906,8.70032396,0.93953542,0.09625601,-1.01657215,0.4366715,0.73592895,0.09221979,-0.01408261,0.26666667,0.24820448,-0.60519039,6,18,2,4.57893728249465,,0
6,7,Oriens,71,0.31,0.76666667,-0.60694695,1.49973879,0.17601562,0.27137042,-0.56643749,0.25993592,0.31668958,0.02038519,-0.00229893,0.9,8.65139949,0.93708637,-107,131,,0,2,3.99902299046604
6,7,Oriens,73,0.17,0.7,1.08026922,5.78462725,0.76227538,0.14681149,-0.83323995,0.54093951,0.24161114,0.08422587,-0.00566401,0.9,0.19899178,-0.70116487,-109,133,,0,1,8.23904759641327
6,7,CA1,60,0.28666667,0.76666667,-0.39759263,2.89862044,0.46219135,0.23275557,-0.63309991,0.27193949,0.20032731,0.02922509,-0.00189544,0.96666667,0.89399745,-0.04866372,-53,77,,0,2,3.86140576521222
6,7,CA1,105,0.19,0.63333333,0.0090994,0.84218097,-0.07459458,0.22972973,-0.6387828,0.34781918,0.28561816,0.04298834,-0.00448714,0.76666667,8.11965812,0.90953774,-64,88,,0,2,2.26163401334072
6,7,DG,38,0.30333333,0.36666667,0.98155254,5.84222843,0.76657853,0.00156087,-2.80663213,0.41235268,0.2634781,0.07353269,-0.00287344,0.86666667,0.03334862,-1.47692216,23,1,4,7.41762330820118,,0
6,7,DG,41,0.32,0.53333333,0.97611445,0.25859912,-0.58737296,0.16269841,-0.78861668,0.31822228,0.34987071,0.01620269,-0.00306296,0.86666667,11.32075472,1.05387538,16,8,3,2.8675519088298,,0
6,7,DG,42,0.24333333,0.4,0.98268616,0.53144497,-0.2745417,0.10810811,-0.96614173,0.38047257,0.30095881,0.05460602,-0.00373931,0.66666667,11.66666667,1.06694679,12,12,3,2.23039972755068,,0
6,7,DG,46,0.14666667,0.23333333,1.03614771,7.91316349,0.89835014,0.11659193,-0.93333152,0.4425621,0.508641,0.08714543,-0.00923065,0.4,0.3946014,-0.40384138,5,19,2,0.395673326099074,,0
6,7,DG,54,1.52,,,10.22492609,1.00966018,0.36533888,-0.4373041,,,,,,3.06404122,0.4862946,-8,32,,0,,0
6,7,DG,100,0.27,0.63333333,1.11076951,18.10910225,1.25789692,0.01258389,-1.900185,0.29302186,0.3491905,0.03018661,-0.00359108,0.93333333,0.04238651,-1.37277238,11,13,4,2.3341013344458,,0
6,7,DG,116,0.25666667,0.63333333,1.07788038,0.46999529,-0.3279065,0.1,-1,0.31053579,0.34226704,0.03250432,-0.00385687,0.9,2.60115607,0.41516641,8,16,3,2.14477907586436,,0
6,8,Oriens,23,0.19,0.56666667,0.90656918,14.96678212,1.17512844,0.15578608,-0.80747134,0.59718633,0.1593028,0.08951474,-0.00284201,0.76666667,0.87330255,-0.05883527,-99,123,,0,1,9.40966442595298
6,8,Oriens,26,0.17666667,0.33333333,1.13607264,2.37064777,0.37486703,0.01764371,-1.75341007,0.64148283,0.24517289,0.10835008,-0.00723352,0.5,0.28121485,-0.55096175,-108,132,,0,3,6.89760699243134
6,8,CA1,18,0.17333333,0.23333333,1.07181084,2.40855606,0.38175676,0.01621309,-1.79013431,0.37576747,0.52859455,0.06999528,-0.00857859,0.43333333,0.06157635,-1.21058602,-50,74,,0,3,4.79816946582896
6,9,Oriens,56,0.17333333,0.66666667,1.04557621,5.39957623,0.73235968,0.05595556,-1.25215672,0.38069877,0.2749297,0.05585839,-0.00393748,0.83333333,0.06363347,-1.19631439,-109,133,,0,1,2.74082991439079
6,9,DG,28,0.21666667,0.3,1.10377455,0.67247616,-0.17232311,0.17774086,-0.75021271,0.50774771,0.22984608,0.08896772,-0.00221044,0.53333333,10.2,1.00860017,12,12,3,9.4395701686148,,0
6,9,DG,31,0.11333333,0.16666667,0.3322241,8.28133477,0.91810034,0.21008854,-0.67759763,0.40034923,0.67832559,0.0838988,-0.01188844,0.26666667,0.68596738,-0.16369654,4,20,2,3.72734883335364,,0
6,9,DG,33,0.08333333,0.13333333,1.00146353,3.32586415,0.52190451,0.14066154,-0.85182462,0.61762923,1.57809401,0.12624811,-0.01578672,0.2,0.99854757,-0.00063124,4,20,2,36.5375193429933,,0
6,9,DG,34,0.11666667,0.2,-0.65282255,0.60470909,-0.2184535,0.01146789,-1.94051648,0.28685248,0.13501872,0.06089568,-0.00205425,0.26666667,0.68681319,-0.16316137,4,20,2,17.7108357838867,,0
6,9,DG,36,0.13666667,0.26666667,-0.1621087,0.14534976,-0.83758567,0.17054264,-0.76816703,0.43846321,0.17227452,0.08527841,0.00012931,0.36666667,3.84615385,0.58502665,1,23,3,17.493132683888,,0
6,10,Oriens,67,0.19666667,0.23333333,1.07943714,3.92212545,0.59352148,0.20362473,-0.69116947,0.46032119,0.4990389,0.08764876,-0.0104771,0.43333333,1.35135135,0.13076828,-125,153,,0,3,1.12018156906482
6,10,CA1,53,0.17333333,0.33333333,1.03658855,10.28203606,1.01207912,0.02534351,-1.59613321,0.39889181,0.41256565,0.06749703,-0.00762378,0.6,0.08376612,-1.07693157,-63,91,,0,1,3.1413523761664
6,10,CA1,57,0.25666667,0.46666667,1.05975842,4.25711521,0.6291154,0.175,-0.75696195,0.50491709,0.22234051,0.04977584,-0.00325807,0.6,4.34782609,0.63827216,-68,96,,0,2,6.42126237696365
6,10,CA1,94,0.4,0.7,1.05001509,0.56349164,-0.24911252,0.00943396,-2.02530587,0.252422,0.43739069,0.01088315,-0.00345457,1.1,0.56497175,-0.24797327,-80,108,,0,2,13.4674010139976
